mode,barangay,horizon,n,actual_total,predicted_total,actual_mean,predicted_mean,mae,rmse,r2
environmental_only,BUSAY (POB.),5,67,19,23.764834443863922,0.2835820895522388,0.3546990215502078,0.47647739548657303,0.5926616991214693,0.003317461163527158
environmental_only,BUSAY (POB.),6,66,18,31.541000709935457,0.2727272727272727,0.47789395015053726,0.5608795054162983,0.6269528650444263,-0.12349899118450014
environmental_only,BUSAY (POB.),7,65,17,25.17048883573506,0.26153846153846155,0.3872382897805394,0.506780878635016,0.6045790913284016,-0.053413767504764564
environmental_only,BUSAY (POB.),8,64,17,22.371679141925444,0.265625,0.34955748659258506,0.48098989973661427,0.598785974315437,-0.020569046476087482
environmental_only,BUSAY (POB.),9,63,16,24.823686412569405,0.25396825396825395,0.3940267684534826,0.5034108794726652,0.6161400707044039,-0.09026473279446834
environmental_only,BUSAY (POB.),10,62,16,21.249870584424222,0.25806451612903225,0.34273984813587455,0.4730570251421879,0.6085366230704722,-0.04977718458675939
environmental_only,BUSAY (POB.),11,61,16,25.44609067553843,0.26229508196721313,0.4171490274678431,0.5204692412478935,0.6255399046826206,-0.09475785061325026
environmental_only,BUSAY (POB.),12,60,16,18.551292426900016,0.26666666666666666,0.3091882071150003,0.4599748696834303,0.6092314250265125,-0.02468293348420736
environmental_only,CALAMBA,0,72,41,37.474428410798176,0.5694444444444444,0.5204781723721968,0.6386159714266642,0.7401534066416955,-0.04756012793927833
environmental_only,CALAMBA,1,71,41,34.92091244238366,0.5774647887323944,0.4918438372166713,0.6327291232571917,0.7434679101131708,-0.051466110455969716
environmental_only,CALAMBA,2,70,41,36.05648778356213,0.5857142857142857,0.5150926826223162,0.6311336660815019,0.7390233482541874,-0.033666278639500336
environmental_only,CALAMBA,3,69,40,33.44812039600262,0.5797101449275363,0.48475536805800906,0.6263287071639887,0.7430195357192272,-0.03482027678033073
environmental_only,CALAMBA,4,68,40,34.42125463348437,0.5882352941176471,0.5061949210806524,0.6349217304486189,0.7415689164728947,-0.025343021464311777
environmental_only,CALAMBA,5,67,40,29.937989871675878,0.5970149253731343,0.4468356697265056,0.6385861568410821,0.7658001588239929,-0.08784029997150156
environmental_only,CALAMBA,6,66,40,33.36978796657175,0.6060606060606061,0.5056028479783599,0.6455978744116658,0.7574390349218227,-0.058939708436908766
environmental_only,CALAMBA,7,65,39,27.464085734698184,0.6,0.4225243959184336,0.6492895382260908,0.7840752101193625,-0.12248049952365059
environmental_only,CALAMBA,8,64,39,25.73107116792856,0.609375,0.4020479869988838,0.6463086868273976,0.7874980809090951,-0.1264512725391751
environmental_only,CALAMBA,9,63,38,29.283151444844318,0.6031746031746031,0.46481192769594154,0.6646106273336921,0.788055503087981,-0.11532756924644305
environmental_only,CALAMBA,10,62,38,25.805977279263786,0.6129032258064516,0.41622543998812556,0.6591680166285844,0.7910095148791644,-0.11764666649967559
environmental_only,CALAMBA,11,61,38,27.92427577200871,0.6229508196721312,0.45777501265588044,0.6558541643081062,0.773468479199746,-0.06308559217871457
environmental_only,CALAMBA,12,60,37,22.110488242517068,0.6166666666666667,0.3685081373752845,0.651486977935598,0.8058480687903147,-0.13983812574504495
environmental_only,CAMBINOCOT,0,72,4,5.567739691846974,0.05555555555555555,0.07732971794231908,0.12726691447733116,0.28671712295683577,-0.024422060973579685
environmental_only,CAMBINOCOT,1,71,3,7.576195357514941,0.04225352112676056,0.10670697686640762,0.142625795194701,0.26808220503458513,-0.04707206386107243
environmental_only,CAMBINOCOT,2,70,3,5.71499557808903,0.04285714285714286,0.08164279397270044,0.11971902721023427,0.2654468593855477,-0.012504317514629104
environmental_only,CAMBINOCOT,3,69,3,9.423605829249423,0.043478260869565216,0.13657399752535396,0.17152180741599155,0.2796585032651679,-0.10819187587313905
environmental_only,CAMBINOCOT,4,68,3,4.661985323416291,0.04411764705882353,0.0685586076972984,0.10768299163137546,0.26498649514507233,0.019071588443317466
environmental_only,CAMBINOCOT,5,67,3,3.9985849170626206,0.04477611940298507,0.05968037189645703,0.10157067900181492,0.27231499062967196,-0.02111605384059656
environmental_only,CAMBINOCOT,6,66,3,3.738949606506951,0.045454545454545456,0.05665075161374169,0.09939580413838527,0.274249022351608,-0.02064101056729095
environmental_only,CAMBINOCOT,7,65,3,3.5063697892305186,0.046153846153846156,0.05394415060354644,0.09432042672667931,0.26441193345690206,0.06523652502401067
environmental_only,CAMBINOCOT,8,64,1,4.089761783992817,0.015625,0.06390252787488776,0.07792646819540021,0.1366583335616603,-0.21420394508027996
environmental_only,CAMBINOCOT,9,63,1,6.094696422413649,0.015873015873015872,0.0967412130541849,0.1099315863838421,0.152538651263969,-0.4895298592533974
environmental_only,CAMBINOCOT,10,62,1,3.9271857950144518,0.016129032258064516,0.06334170637120083,0.07781590248250517,0.1377772623892214,-0.19621335372072735
environmental_only,CAMBINOCOT,11,61,1,3.655296525844013,0.01639344262295082,0.0599228938662953,0.075167438367084,0.13941049495965843,-0.2053116599386926
environmental_only,CAMBINOCOT,12,60,1,3.8557744378191297,0.016666666666666666,0.06426290729698549,0.07966151809599584,0.14312313871301446,-0.2498853933259868
environmental_only,CAMPUTHAW (POB.),0,72,101,93.72663854661035,1.4027777777777777,1.3017588687029216,0.955156093554226,1.3089062119972141,-0.01676161257430797
environmental_only,CAMPUTHAW (POB.),1,71,100,84.31704386065105,1.408450704225352,1.1875639980373387,0.9661464537359633,1.3363603653689877,-0.04656072433352332
environmental_only,CAMPUTHAW (POB.),2,70,100,86.05910686636231,1.4285714285714286,1.2294158123766046,0.9627117897733614,1.3126605280547619,-0.012359777382941584
environmental_only,CAMPUTHAW (POB.),3,69,97,83.16792635573233,1.4057971014492754,1.2053322660251062,0.9298385770667043,1.30111205848357,-0.0014738587164477845
environmental_only,CAMPUTHAW (POB.),4,68,95,81.88665603063706,1.3970588235294117,1.2042155298623096,0.9409833960043532,1.3083555825792217,-0.0010543801790534602
environmental_only,CAMPUTHAW (POB.),5,67,94,73.51876218168144,1.4029850746268657,1.097294957935544,0.9392466437069948,1.3674899009207144,-0.07899209718770361
environmental_only,CAMPUTHAW (POB.),6,66,92,78.43883510720327,1.393939393939394,1.188467198593989,0.9504307651222567,1.3226685151867104,0.002537576355439497
environmental_only,CAMPUTHAW (POB.),7,65,91,66.63308699867618,1.4,1.025124415364249,0.9675037115301477,1.409324756193375,-0.11680586027048934
environmental_only,CAMPUTHAW (POB.),8,64,91,62.331823446325096,1.421875,0.9739347413488296,0.9939613449423732,1.4253130127932894,-0.14442227856657563
environmental_only,CAMPUTHAW (POB.),9,63,91,69.88212481015636,1.4444444444444444,1.1092400763516883,0.9987970105811822,1.3993438074486708,-0.10585505263872763
environmental_only,CAMPUTHAW (POB.),10,62,90,63.054227095921185,1.4516129032258065,1.0170036628374384,0.9934370048316031,1.4474757074366207,-0.16655485086790178
environmental_only,CAMPUTHAW (POB.),11,61,89,67.44522554035005,1.459016393442623,1.1056594350877058,0.9685334391724005,1.387708415746299,-0.05688180265225351
environmental_only,CAMPUTHAW (POB.),12,60,87,55.410165325665496,1.45,0.9235027554277582,1.011624781915396,1.4623685795866392,-0.15752198244235194
environmental_only,CAPITOL SITE (POB.),0,72,55,55.77373941233839,0.7638888888888888,0.774635269615811,0.6820976100579869,0.8430759658114574,-0.0037233462610539725
environmental_only,CAPITOL SITE (POB.),1,71,54,60.21384826447333,0.7605633802816901,0.8480823699221595,0.6758764674903041,0.8455905278963195,0.00319893215833289
environmental_only,CAPITOL SITE (POB.),2,70,54,50.0205684495007,0.7714285714285715,0.7145795492785814,0.6827094887803079,0.8401263707313358,0.018592405757318797
environmental_only,CAPITOL SITE (POB.),3,69,53,47.37072296663408,0.7681159420289855,0.6865322169077402,0.6861973040311351,0.8319865161140205,0.05026753849516119
environmental_only,CAPITOL SITE (POB.),4,68,52,41.394401791650246,0.7647058823529411,0.608741202818386,0.7070568457750174,0.8618636121831516,-0.005488374967483223
environmental_only,CAPITOL SITE (POB.),5,67,51,37.95221459816719,0.7611940298507462,0.5664509641517491,0.7282776946010883,0.885806811949338,-0.04768307425409568
environmental_only,CAPITOL SITE (POB.),6,66,51,42.954230154927956,0.7727272727272727,0.65082166901406,0.7200496143804735,0.8816856717479353,-0.03459275316926025
environmental_only,CAPITOL SITE (POB.),7,65,49,34.09593008071709,0.7538461538461538,0.5245527704725705,0.7008700971377823,0.871783904255256,-0.02785861632868758
environmental_only,CAPITOL SITE (POB.),8,64,46,33.913642870829214,0.71875,0.5299006698567065,0.6892020142159044,0.8368620114525697,-0.04388084256410396
environmental_only,CAPITOL SITE (POB.),9,63,43,38.78548749885577,0.6825396825396826,0.6156426587119964,0.6785520101024561,0.8035804755991047,-0.08050098400195926
environmental_only,CAPITOL SITE (POB.),10,62,43,35.97424615935165,0.6935483870967742,0.5802297767637363,0.6808157656806649,0.8117100281568137,-0.09878892180083665
environmental_only,CAPITOL SITE (POB.),11,61,43,37.20662535273489,0.7049180327868853,0.6099446779136868,0.659622901061868,0.7942687986836164,-0.04890122533350105
environmental_only,CAPITOL SITE (POB.),12,60,42,27.99854966169724,0.7,0.46664249436162064,0.6695337427036525,0.8261770884627718,-0.11896488770626656
environmental_only,CARRETA,0,72,37,25.11866999008588,0.5138888888888888,0.34887041652897055,0.5899486514105461,0.7656009171428647,-0.11099614562584903
environmental_only,CARRETA,1,71,37,22.607745147847005,0.5211267605633803,0.318418945744324,0.5815631093373984,0.762570584914629,-0.09462716753594291
environmental_only,CARRETA,2,70,37,24.677755467709687,0.5285714285714286,0.35253936382442413,0.5833557190899378,0.7577170867714639,-0.07335459731729399
environmental_only,CARRETA,3,69,37,22.47778358618139,0.5362318840579711,0.3257649795098752,0.5743443953806195,0.7600511071801163,-0.07266905646956179
environmental_only,CARRETA,4,68,37,25.17406156399083,0.5441176470588235,0.37020678770574744,0.5833554694971078,0.7501488779719574,-0.037906948585098243
environmental_only,CARRETA,5,67,37,17.551569731299974,0.5522388059701493,0.26196372733283546,0.5759650875724204,0.7874151163530011,-0.13603318218586646
environmental_only,CARRETA,6,66,36,22.48093635325221,0.5454545454545454,0.34062024777654865,0.586463191991256,0.7691194720798292,-0.07365374363322474
environmental_only,CARRETA,7,65,35,13.725373705621706,0.5384615384615384,0.21115959547110316,0.5634830863945309,0.8126271233806311,-0.18724808765431522
environmental_only,CARRETA,8,64,34,16.040157921996794,0.53125,0.2506274675311999,0.5729010024364262,0.8036720821775272,-0.15024373434379035
environmental_only,CARRETA,9,63,34,14.436008848491216,0.5396825396825397,0.22914299759509868,0.584419116629753,0.8278799881584613,-0.21117282086127553
environmental_only,CARRETA,10,62,33,14.925230941212401,0.532258064516129,0.24072953130987745,0.5942146919738147,0.8246514764643902,-0.18985544904349116
environmental_only,CARRETA,11,61,30,15.378200935146225,0.4918032786885246,0.2521016546745283,0.5578941807586577,0.7528347648249448,-0.18212704115645773
environmental_only,CARRETA,12,60,29,11.607264149210364,0.48333333333333334,0.1934544024868394,0.5443205711138743,0.7759015439547308,-0.2462815073495146
environmental_only,CENTRAL (POB.),0,72,4,1.187827462340778,0.05555555555555555,0.01649760364362192,0.07068464196668561,0.2862348153870931,-0.02097845118682251
environmental_only,CENTRAL (POB.),1,71,4,1.135924891633178,0.056338028169014086,0.015998942135678564,0.07047277017393924,0.2873096521583945,-0.014923418053772286
environmental_only,CENTRAL (POB.),2,70,4,1.441013233651971,0.05714285714285714,0.0205859033378853,0.0756702714398615,0.289054363694285,-0.013383374595220765
environmental_only,CENTRAL (POB.),3,69,4,1.0139701573853166,0.057971014492753624,0.014695219672250964,0.07136041526887273,0.2924451357115354,-0.023066616552190666
environmental_only,CENTRAL (POB.),4,68,4,1.2269607318850275,0.058823529411764705,0.018043540174779816,0.07534258484525183,0.2942720645995454,-0.02147991318625464
environmental_only,CENTRAL (POB.),5,67,3,0.8351889602150525,0.04477611940298507,0.012465506868881381,0.05660239551851768,0.2717430917438227,-0.016831589601831398
environmental_only,CENTRAL (POB.),6,66,3,1.2582033002698982,0.045454545454545456,0.01906368636772573,0.06334859616854037,0.2729169776117783,-0.010750453486186196
environmental_only,CENTRAL (POB.),7,65,3,0.8377562998405453,0.046153846153846156,0.012888558459085315,0.0579701565249116,0.2751853541897054,-0.012488882763196152
environmental_only,CENTRAL (POB.),8,64,3,0.8689347474112985,0.046875,0.013577105428301539,0.059307751364964814,0.27717620604022997,-0.01183908392967914
environmental_only,CENTRAL (POB.),9,63,3,0.9722993473832917,0.047619047619047616,0.015433322974337962,0.06215755571404146,0.2798535416918408,-0.015830591637732372
environmental_only,CENTRAL (POB.),10,62,3,0.9822603726033338,0.04838709677419355,0.01584290923553764,0.06333651711010364,0.28212153265050954,-0.01645779902796951
environmental_only,CENTRAL (POB.),11,61,3,1.0292392948182563,0.04918032786885246,0.016872775324889448,0.0649484818509011,0.2841367513713806,-0.01489889675216216
environmental_only,CENTRAL (POB.),12,60,3,0.6939756072331481,0.05,0.011566260120552469,0.060337883194011406,0.286252237994557,-0.013694974312072228
environmental_only,COGON PARDO,0,72,42,50.655695080043984,0.5833333333333334,0.7035513205561664,0.7186131445836473,0.8707057680860857,0.050691226267071454
environmental_only,COGON PARDO,1,71,41,41.69160595755185,0.5774647887323944,0.5872057177119979,0.6904742648874795,0.8559380423448791,0.09258292656226486
environmental_only,COGON PARDO,2,70,39,45.4134035168385,0.5571428571428572,0.6487629073834071,0.7060650360598615,0.8726868658368124,0.03547335424140985
environmental_only,COGON PARDO,3,69,38,40.74006234133758,0.5507246376811594,0.5904356861063417,0.6591325383784639,0.8077625426644736,0.18251083449879402
environmental_only,COGON PARDO,4,68,36,46.704288899937886,0.5294117647058824,0.6868277779402631,0.6852085822770702,0.8300743887502506,0.11498760507430872
environmental_only,COGON PARDO,5,67,33,34.67556246775692,0.4925373134328358,0.517545708473984,0.6013265832575749,0.7825606175130513,0.12226416728929446
environmental_only,COGON PARDO,6,66,33,39.29147864704666,0.5,0.5953254340461615,0.6495070147979428,0.8143728868994194,0.058679330569568866
environmental_only,COGON PARDO,7,65,29,29.28482353924774,0.4461538461538462,0.45053574675765756,0.5645610341218289,0.6830723303949666,0.10960546922815517
environmental_only,COGON PARDO,8,64,26,32.72921515369892,0.40625,0.5113939867765456,0.5547422928689044,0.6427327390084879,0.03640113265514
environmental_only,COGON PARDO,9,63,23,33.48575738575957,0.36507936507936506,0.5315199585041201,0.5068816305012671,0.5857249545375278,-0.0490443791051991
environmental_only,COGON PARDO,10,62,22,28.215852627247003,0.3548387096774194,0.45509439721366135,0.5104984056272177,0.5790692208307757,-0.02953238714227724
environmental_only,COGON PARDO,11,61,21,33.405512301848766,0.3442622950819672,0.5476313492106355,0.5677560773832461,0.6241757637117978,-0.2020600529712866
environmental_only,COGON PARDO,12,60,19,22.119670719255357,0.31666666666666665,0.3686611786542559,0.49847788926936276,0.5936945884349192,-0.24524411345718233
environmental_only,COGON RAMOS (POB.),0,72,9,44.70906489038333,0.125,0.6209592345886573,0.6062267216294701,0.6247108310343094,-1.8454664115071973
environmental_only,COGON RAMOS (POB.),1,71,9,38.166734028408634,0.1267605633802817,0.5375596342029385,0.5468940167784915,0.5607111057769816,-1.2641071363114786
environmental_only,COGON RAMOS (POB.),2,70,9,40.481704563142216,0.12857142857142856,0.5783100651877459,0.5731625873766731,0.5874814823591377,-1.4545123532118436
environmental_only,COGON RAMOS (POB.),3,69,9,40.79462452896431,0.13043478260869565,0.5912264424487581,0.5841223020477134,0.5991686875086314,-1.52096435945188
environmental_only,COGON RAMOS (POB.),4,68,8,38.940110826983464,0.11764705882352941,0.5726486886321098,0.5770875472759057,0.5897994080315339,-1.6112339157258835
environmental_only,COGON RAMOS (POB.),5,67,8,34.149083338221615,0.11940298507462686,0.5096878110182331,0.5266887501816845,0.5425114512460261,-1.1801922951761523
environmental_only,COGON RAMOS (POB.),6,66,7,36.29273280741258,0.10606060606060606,0.5498898910214027,0.5599611073103777,0.5722389912165361,-1.6172563470210424
environmental_only,COGON RAMOS (POB.),7,65,7,32.12937496037333,0.1076923076923077,0.49429807631343586,0.5055892330786944,0.5245267853237858,-1.1686889412423382
